model_name,domain,speaker,file,y_true,perturb,score_clean,score_pert,delta
single_uaspeech,TORGO,MC04,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC04S02/wav_arrayMic_MC04S02_0980.wav,0,noise_0.005,0.99896537,1.18973751,0.19077215
multi_uaspeech+torgo,TORGO,MC04,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC04S02/wav_arrayMic_MC04S02_0980.wav,0,noise_0.005,-1.04971201,-0.86275321,0.18695880
single_torgo,TORGO,MC04,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC04S02/wav_arrayMic_MC04S02_0980.wav,0,shift_-80,-0.30873698,-0.28878516,0.01995183
single_uaspeech,TORGO,MC04,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC04S02/wav_arrayMic_MC04S02_0980.wav,0,shift_-80,0.99896537,1.08359098,0.08462562
multi_uaspeech+torgo,TORGO,MC04,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC04S02/wav_arrayMic_MC04S02_0980.wav,0,shift_-80,-1.04971201,-0.95549456,0.09421745
single_torgo,TORGO,MC04,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC04S02/wav_arrayMic_MC04S02_0980.wav,0,shift_+80,-0.30873698,-0.36464932,0.05591233
single_uaspeech,TORGO,MC04,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC04S02/wav_arrayMic_MC04S02_0980.wav,0,shift_+80,0.99896537,1.15025868,0.15129331
multi_uaspeech+torgo,TORGO,MC04,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC04S02/wav_arrayMic_MC04S02_0980.wav,0,shift_+80,-1.04971201,-0.96043531,0.08927670
single_torgo,TORGO,MC03,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC03S01/wav_arrayMic_MC03S01_0197.wav,0,gain_0.7,-0.11297643,-0.15898974,0.04601331
single_uaspeech,TORGO,MC03,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC03S01/wav_arrayMic_MC03S01_0197.wav,0,gain_0.7,1.27177032,1.38096880,0.10919849
multi_uaspeech+torgo,TORGO,MC03,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC03S01/wav_arrayMic_MC03S01_0197.wav,0,gain_0.7,-0.73849044,-0.59899742,0.13949301
single_torgo,TORGO,MC03,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC03S01/wav_arrayMic_MC03S01_0197.wav,0,gain_1.3,-0.11297643,-0.00485119,0.10812524
single_uaspeech,TORGO,MC03,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC03S01/wav_arrayMic_MC03S01_0197.wav,0,gain_1.3,1.27177032,1.27354038,0.00177006
multi_uaspeech+torgo,TORGO,MC03,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC03S01/wav_arrayMic_MC03S01_0197.wav,0,gain_1.3,-0.73849044,-0.69353020,0.04496024
single_torgo,TORGO,MC03,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC03S01/wav_arrayMic_MC03S01_0197.wav,0,noise_0.002,-0.11297643,-0.11941609,0.00643966
single_uaspeech,TORGO,MC03,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC03S01/wav_arrayMic_MC03S01_0197.wav,0,noise_0.002,1.27177032,1.61454570,0.34277538
multi_uaspeech+torgo,TORGO,MC03,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC03S01/wav_arrayMic_MC03S01_0197.wav,0,noise_0.002,-0.73849044,-0.70835183,0.03013861
single_torgo,TORGO,MC03,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC03S01/wav_arrayMic_MC03S01_0197.wav,0,noise_0.005,-0.11297643,-0.04412965,0.06884678
single_uaspeech,TORGO,MC03,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC03S01/wav_arrayMic_MC03S01_0197.wav,0,noise_0.005,1.27177032,2.16435072,0.89258041
multi_uaspeech+torgo,TORGO,MC03,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC03S01/wav_arrayMic_MC03S01_0197.wav,0,noise_0.005,-0.73849044,-0.63930351,0.09918693
single_torgo,TORGO,MC03,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC03S01/wav_arrayMic_MC03S01_0197.wav,0,shift_-80,-0.11297643,-0.15129206,0.03831563
single_uaspeech,TORGO,MC03,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC03S01/wav_arrayMic_MC03S01_0197.wav,0,shift_-80,1.27177032,1.30494127,0.03317096
multi_uaspeech+torgo,TORGO,MC03,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC03S01/wav_arrayMic_MC03S01_0197.wav,0,shift_-80,-0.73849044,-0.75797271,0.01948227
single_torgo,TORGO,MC03,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC03S01/wav_arrayMic_MC03S01_0197.wav,0,shift_+80,-0.11297643,-0.12989319,0.01691676
single_uaspeech,TORGO,MC03,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC03S01/wav_arrayMic_MC03S01_0197.wav,0,shift_+80,1.27177032,1.35577589,0.08400557
multi_uaspeech+torgo,TORGO,MC03,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC03S01/wav_arrayMic_MC03S01_0197.wav,0,shift_+80,-0.73849044,-0.67908070,0.05940974
single_torgo,TORGO,MC03,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC03S01/wav_arrayMic_MC03S01_0193.wav,0,gain_0.7,1.92219054,1.94128779,0.01909725
single_uaspeech,TORGO,MC03,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC03S01/wav_arrayMic_MC03S01_0193.wav,0,gain_0.7,1.46044407,1.49670958,0.03626551
multi_uaspeech+torgo,TORGO,MC03,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC03S01/wav_arrayMic_MC03S01_0193.wav,0,gain_0.7,1.93445325,1.93867717,0.00422392
single_torgo,TORGO,MC03,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC03S01/wav_arrayMic_MC03S01_0193.wav,0,gain_1.3,1.92219054,1.97019490,0.04800436
single_uaspeech,TORGO,MC03,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC03S01/wav_arrayMic_MC03S01_0193.wav,0,gain_1.3,1.46044407,1.44709504,0.01334903
multi_uaspeech+torgo,TORGO,MC03,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC03S01/wav_arrayMic_MC03S01_0193.wav,0,gain_1.3,1.93445325,1.97873341,0.04428016
single_torgo,TORGO,MC03,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC03S01/wav_arrayMic_MC03S01_0193.wav,0,noise_0.002,1.92219054,1.86423747,0.05795307
single_uaspeech,TORGO,MC03,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC03S01/wav_arrayMic_MC03S01_0193.wav,0,noise_0.002,1.46044407,1.38762499,0.07281908
multi_uaspeech+torgo,TORGO,MC03,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC03S01/wav_arrayMic_MC03S01_0193.wav,0,noise_0.002,1.93445325,1.83546664,0.09898661
single_torgo,TORGO,MC03,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC03S01/wav_arrayMic_MC03S01_0193.wav,0,noise_0.005,1.92219054,1.95407953,0.03188899
single_uaspeech,TORGO,MC03,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC03S01/wav_arrayMic_MC03S01_0193.wav,0,noise_0.005,1.46044407,1.49694559,0.03650152
multi_uaspeech+torgo,TORGO,MC03,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC03S01/wav_arrayMic_MC03S01_0193.wav,0,noise_0.005,1.93445325,1.92000711,0.01444614
single_torgo,TORGO,MC03,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC03S01/wav_arrayMic_MC03S01_0193.wav,0,shift_-80,1.92219054,1.92227911,0.00008857
single_uaspeech,TORGO,MC03,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC03S01/wav_arrayMic_MC03S01_0193.wav,0,shift_-80,1.46044407,1.42237980,0.03806427
multi_uaspeech+torgo,TORGO,MC03,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC03S01/wav_arrayMic_MC03S01_0193.wav,0,shift_-80,1.93445325,1.89324562,0.04120763
single_torgo,TORGO,MC03,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC03S01/wav_arrayMic_MC03S01_0193.wav,0,shift_+80,1.92219054,1.87778215,0.04440838
single_uaspeech,TORGO,MC03,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC03S01/wav_arrayMic_MC03S01_0193.wav,0,shift_+80,1.46044407,1.41826812,0.04217595
multi_uaspeech+torgo,TORGO,MC03,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC03S01/wav_arrayMic_MC03S01_0193.wav,0,shift_+80,1.93445325,1.88058431,0.05386894
single_torgo,TORGO,MC03,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_headMic_MC03S01/wav_headMic_MC03S01_0161.wav,0,gain_0.7,-1.26236834,-1.50286673,0.24049839
single_uaspeech,TORGO,MC03,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_headMic_MC03S01/wav_headMic_MC03S01_0161.wav,0,gain_0.7,4.31033769,4.34193319,0.03159550
multi_uaspeech+torgo,TORGO,MC03,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_headMic_MC03S01/wav_headMic_MC03S01_0161.wav,0,gain_0.7,-1.47606447,-1.47171225,0.00435222
single_torgo,TORGO,MC03,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_headMic_MC03S01/wav_headMic_MC03S01_0161.wav,0,gain_1.3,-1.26236834,-1.00980863,0.25255971
single_uaspeech,TORGO,MC03,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_headMic_MC03S01/wav_headMic_MC03S01_0161.wav,0,gain_1.3,4.31033769,4.18770981,0.12262789
multi_uaspeech+torgo,TORGO,MC03,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_headMic_MC03S01/wav_headMic_MC03S01_0161.wav,0,gain_1.3,-1.47606447,-1.39027242,0.08579205
single_torgo,TORGO,MC03,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_headMic_MC03S01/wav_headMic_MC03S01_0161.wav,0,noise_0.002,-1.26236834,-0.03009256,1.23227578
single_uaspeech,TORGO,MC03,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_headMic_MC03S01/wav_headMic_MC03S01_0161.wav,0,noise_0.002,4.31033769,3.57548195,0.73485574
multi_uaspeech+torgo,TORGO,MC03,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_headMic_MC03S01/wav_headMic_MC03S01_0161.wav,0,noise_0.002,-1.47606447,-1.26981246,0.20625200
single_torgo,TORGO,MC03,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_headMic_MC03S01/wav_headMic_MC03S01_0161.wav,0,noise_0.005,-1.26236834,0.65094303,1.91331137
single_uaspeech,TORGO,MC03,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_headMic_MC03S01/wav_headMic_MC03S01_0161.wav,0,noise_0.005,4.31033769,3.03819789,1.27213981
multi_uaspeech+torgo,TORGO,MC03,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_headMic_MC03S01/wav_headMic_MC03S01_0161.wav,0,noise_0.005,-1.47606447,-1.15303560,0.32302886
single_torgo,TORGO,MC03,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_headMic_MC03S01/wav_headMic_MC03S01_0161.wav,0,shift_-80,-1.26236834,-1.03950324,0.22286510
single_uaspeech,TORGO,MC03,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_headMic_MC03S01/wav_headMic_MC03S01_0161.wav,0,shift_-80,4.31033769,4.19740414,0.11293355
multi_uaspeech+torgo,TORGO,MC03,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_headMic_MC03S01/wav_headMic_MC03S01_0161.wav,0,shift_-80,-1.47606447,-1.32442243,0.15164203
single_torgo,TORGO,MC03,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_headMic_MC03S01/wav_headMic_MC03S01_0161.wav,0,shift_+80,-1.26236834,-1.34206474,0.07969640
single_uaspeech,TORGO,MC03,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_headMic_MC03S01/wav_headMic_MC03S01_0161.wav,0,shift_+80,4.31033769,4.30323356,0.00710414
multi_uaspeech+torgo,TORGO,MC03,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_headMic_MC03S01/wav_headMic_MC03S01_0161.wav,0,shift_+80,-1.47606447,-1.53576680,0.05970234
single_torgo,TORGO,MC04,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC04S02/wav_arrayMic_MC04S02_0791.wav,0,gain_0.7,0.46028012,0.46143969,0.00115957
single_uaspeech,TORGO,MC04,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC04S02/wav_arrayMic_MC04S02_0791.wav,0,gain_0.7,1.02710081,1.08056008,0.05345927
multi_uaspeech+torgo,TORGO,MC04,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC04S02/wav_arrayMic_MC04S02_0791.wav,0,gain_0.7,-0.13165661,-0.05304366,0.07861296
single_torgo,TORGO,MC04,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC04S02/wav_arrayMic_MC04S02_0791.wav,0,gain_1.3,0.46028012,0.76324545,0.30296533
single_uaspeech,TORGO,MC04,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC04S02/wav_arrayMic_MC04S02_0791.wav,0,gain_1.3,1.02710081,0.94636805,0.08073276
multi_uaspeech+torgo,TORGO,MC04,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC04S02/wav_arrayMic_MC04S02_0791.wav,0,gain_1.3,-0.13165661,0.26616693,0.39782354
single_torgo,TORGO,MC04,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC04S02/wav_arrayMic_MC04S02_0791.wav,0,noise_0.002,0.46028012,0.50828244,0.04800232
single_uaspeech,TORGO,MC04,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC04S02/wav_arrayMic_MC04S02_0791.wav,0,noise_0.002,1.02710081,1.27585610,0.24875529
multi_uaspeech+torgo,TORGO,MC04,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC04S02/wav_arrayMic_MC04S02_0791.wav,0,noise_0.002,-0.13165661,-0.00174930,0.12990732
single_torgo,TORGO,MC04,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC04S02/wav_arrayMic_MC04S02_0791.wav,0,noise_0.005,0.46028012,0.65741582,0.19713570
single_uaspeech,TORGO,MC04,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC04S02/wav_arrayMic_MC04S02_0791.wav,0,noise_0.005,1.02710081,1.59760659,0.57050578
multi_uaspeech+torgo,TORGO,MC04,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC04S02/wav_arrayMic_MC04S02_0791.wav,0,noise_0.005,-0.13165661,0.19922113,0.33087774
single_torgo,TORGO,MC04,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC04S02/wav_arrayMic_MC04S02_0791.wav,0,shift_-80,0.46028012,0.55537429,0.09509417
single_uaspeech,TORGO,MC04,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC04S02/wav_arrayMic_MC04S02_0791.wav,0,shift_-80,1.02710081,1.13482041,0.10771960
multi_uaspeech+torgo,TORGO,MC04,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC04S02/wav_arrayMic_MC04S02_0791.wav,0,shift_-80,-0.13165661,0.06205803,0.19371465
single_torgo,TORGO,MC04,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC04S02/wav_arrayMic_MC04S02_0791.wav,0,shift_+80,0.46028012,0.45388175,0.00639837
single_uaspeech,TORGO,MC04,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC04S02/wav_arrayMic_MC04S02_0791.wav,0,shift_+80,1.02710081,1.03416585,0.00706504
multi_uaspeech+torgo,TORGO,MC04,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC04S02/wav_arrayMic_MC04S02_0791.wav,0,shift_+80,-0.13165661,-0.18905692,0.05740030
single_torgo,TORGO,MC04,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC04S01/wav_arrayMic_MC04S01_0353.wav,0,gain_0.7,0.36614453,0.37404149,0.00789696
single_uaspeech,TORGO,MC04,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC04S01/wav_arrayMic_MC04S01_0353.wav,0,gain_0.7,1.72440655,1.72158225,0.00282430
multi_uaspeech+torgo,TORGO,MC04,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC04S01/wav_arrayMic_MC04S01_0353.wav,0,gain_0.7,0.64543728,0.67365060,0.02821332
single_torgo,TORGO,MC04,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC04S01/wav_arrayMic_MC04S01_0353.wav,0,gain_1.3,0.36614453,0.39096146,0.02481694
single_uaspeech,TORGO,MC04,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC04S01/wav_arrayMic_MC04S01_0353.wav,0,gain_1.3,1.72440655,1.86238451,0.13797796
multi_uaspeech+torgo,TORGO,MC04,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC04S01/wav_arrayMic_MC04S01_0353.wav,0,gain_1.3,0.64543728,0.70003326,0.05459598
single_torgo,TORGO,MC04,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC04S01/wav_arrayMic_MC04S01_0353.wav,0,noise_0.002,0.36614453,0.45805254,0.09190801
single_uaspeech,TORGO,MC04,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC04S01/wav_arrayMic_MC04S01_0353.wav,0,noise_0.002,1.72440655,1.85107376,0.12666721
multi_uaspeech+torgo,TORGO,MC04,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC04S01/wav_arrayMic_MC04S01_0353.wav,0,noise_0.002,0.64543728,0.66815054,0.02271325
single_torgo,TORGO,MC04,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC04S01/wav_arrayMic_MC04S01_0353.wav,0,noise_0.005,0.36614453,0.71889657,0.35275204
single_uaspeech,TORGO,MC04,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC04S01/wav_arrayMic_MC04S01_0353.wav,0,noise_0.005,1.72440655,2.07954231,0.35513576
multi_uaspeech+torgo,TORGO,MC04,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC04S01/wav_arrayMic_MC04S01_0353.wav,0,noise_0.005,0.64543728,0.91027955,0.26484227
single_torgo,TORGO,MC04,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC04S01/wav_arrayMic_MC04S01_0353.wav,0,shift_-80,0.36614453,0.34479211,0.02135242
single_uaspeech,TORGO,MC04,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC04S01/wav_arrayMic_MC04S01_0353.wav,0,shift_-80,1.72440655,1.75917936,0.03477281
multi_uaspeech+torgo,TORGO,MC04,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC04S01/wav_arrayMic_MC04S01_0353.wav,0,shift_-80,0.64543728,0.53385009,0.11158719
single_torgo,TORGO,MC04,/Users/ashsanjay/.cache/kagglehub/datasets/pranaykoppula/torgo-audio/versions/1/M_Con/wav_arrayMic_MC04S01/wav_arrayMic_MC04S01_0353.wav,0,shift_+80,0.36614453,0.18613532,0.18000921
